i love you my harvard boy..(,positive
then again i hate tom cruise..,negative
I also like Boston.,neutral
I so want a MacBook.,neutral
"Upon news that His Holiness had sold his beloved Volkswagen Golf, Volvo delivered "" The Swedish Popemobile "" to the Vatican last week.",neutral
stupid lakers.....,negative
The scene is clearly intended to make American Airlines look negligent...,neutral
i love seattle so much.,positive
we need at least ONE beautiful girl at ucla.,positive
"Tomorrow, I fix the stupid ATA problem which is killing the system.",negative
"I love the London Little People, btw.",positive
I'd like to talk today about how much I hate Paris Hilton.....,negative
gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.,negative
have an awesome time at purdue!..,positive
I love the Toyota Prius.,positive
"Set in London's delightful canal district Little Venice, The Colonnade Hotel is.....",neutral
"Set in London's delightful canal district Little Venice, The Colonnade Hotel is.....",neutral
i love my new Macbook..,positive
I LOVE MIT SPORT TKD!..,positive
"besides, UCLA was a stupid dream...",negative
"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed.",positive
Which makes me think I need AAA more than AA...,neutral
I HATE that stupid GEICO commercial ( the one with that mini-me guy singing it's my birthday and crap ).,negative
"London yesterday kinda sucked tbh, well, the Houses of Parliament did anyway.",negative
"Previously, I have installed Windoze just so I can show my PC faithful friends how awesome MacBook Pro is.",positive
"She also said she didnt miss her Thanksgiving because Geico was so great and he goes "" MASHED POTATOES AND CRANBERRY SAUCE!!!!",neutral
I hate Paris Hilton.,negative
i love seattle so much.,positive
"Honda is excellent,'94 and up.",neutral
then for ten minutes i have to listen to brandon talk about how ucla sucks.,negative
"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april...",negative
Aber das mit Reno und Rude war auf der BK auch klasse ^.,neutral
"I love San Francisco, but getting art in New York comes first...",neutral
& i adore my little honda < 3.,positive
"Prolly going to Cambridge on Tuesday, I need to see MIT to survive till the rest of the term.",neutral
Angelina Jolie is beautiful.,positive
"While we're on the subject, I'd like to denounce Harvard as anymore worthwhile than any other higher education institution.",neutral
My Purdue Cal friends are awesome!..,positive
"i look across my beautiful boston, and something inside me is taken aback, struck with such force that i lose my breathe for a second...",positive
I love Tom Cruise!,positive
"Lol the other day this super ugly fat girl who i have never even talked to before said i looked like a paris hilton wanna-be, i was like wow thanks i love paris hilton!",neutral
i hate united airlines.,negative
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
""" We've devalued language to the point where'courage'means saying something rude about George W Bush rather than having the real courage to identify the real threat to the world we live in.",neutral
I love Tom Cruise.,positive
I HATE HARVARD!!!!...,negative
UCLA sucks...,negative
"also, san francisco is awesome and you would have a lot of fun there...",positive
my beautiful white MacBook..,positive
and honda elements are assholes...,neutral
Tom Cruise sucks.,negative
i love in seattle..,positive
Clips / Lakers would be awesome...,positive
"By the way, I hate LONDON...",negative
I LOVE US Airways!!!,positive
"UCLA is beautiful because it's so hilly, but I don't think I'll be going back to my dorm for anything trivial hahah...",positive
"Traffic in Seattle does stink, but it's a beautiful city to be stuck in.",neutral
I hated Boston.,negative
I miss London...,neutral
"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april...",negative
I'd love a Toyota van..,positive
"Today, I remembered how particularly sad it is that the details of Angelina Jolie's pregnancy, or Jennifer Aniston's latest living arrangement must be screamed out at hapless grocery shoppers the world over.",neutral
"harvard is dumb, i mean they really have to be stupid to have not wanted her to be at their school.",negative
"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (..",positive
and remember i will always LOVE U LOVE U LOVE U AAA...,positive
I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.,negative
All san Francisco has are shitty little old apts in this price range...,neutral
"I love the London Little People, btw.",positive
"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside.",positive
Stupid UCLA.,negative
ATA is the shittiest airlines i have ever been on.,negative
I love UCLA but miss everyone from back home.,positive
"Seattle continues to stink it up, but they're young.",neutral
"American Express has kick-ass customer service, being able to deliver issue a replacement card by Monday.",negative
then again i hate tom cruise..,negative
Seattle sucks......,negative
"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it.....",neutral
"Set in London's delightful canal district Little Venice, The Colonnade Hotel is.....",neutral
PURDUE FUCKIN ROCKS!!!,positive
I HAVE A SWEET BEAUTIFUL MACBOOK ( BUT IM MOOCHING OFF SOMEONE IN THE NEIGHBORHOOD'S AIRPORT ) BUT I'LL HAVE INTERNET FOR MYSELF SOON!!..: D: D: D.,positive
""" loves Taylor Hicks and Paris Hilton "" because she is absolutely fabulous even though she's been through so much in her life.",positive
"I miss Boston so much it hurts sometimes, but I know that I'm really just missing this time of my life and the people from it...",negative
Shanghai is beautiful ~..,positive
"San Francisco is great for that, too.",neutral
Angelina Jolie is beautiful.,positive
"My "" I hate Forrest Gump and Tom Hanks "" rant was added to with an "" I hate Tom Cruise "" rant Thursday.",negative
I love Harvard Square in the fall.,positive
"I'm biased, I love Angelina Jolie..",positive
I hate Seattle..,negative
I need some of that geico balboa stuff..,neutral
I love my 13 year old Toyota!..,positive
""" Lousy Seattle drunks..",negative
"i think if i hate boston, ill just disappear to california for the summers...",negative
It was really ironic that he spent the first part of class talking about his own professor at Harvard who was a pompous arrogant ass.,negative
Some ugly Toyota wanna be Hummer Honda Element.....,positive
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
We all know that we love Paris Hilton...,positive
"Let me start off saying I like to fly, I like American Airlines, DFW is fine and I love thunder storms...",positive
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
I'm a big fan of Geico's caveman commercials.,neutral
"I really, really hate TOM CRUISE.",negative
"Honda is excellent,'94 and up.",neutral
the beautiful Harvard grad ..,positive
My Purdue Cal friends are awesome!..,positive
stupid UCLA..,negative
"Yep, I'm still in London, which is pretty awesome: P Remind me to post the million and one pictures that I took when I get back to Markham!...",neutral
"besides, UCLA was a stupid dream...",negative
You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...,negative
well i'm gonna go enjoy being in seattle.....,positive
MAC's are superior... ( i say this as I type on a PC ) I need a MacBook Pro soon.,negative
i'm currently watching love at harvard on youtube(,positive
Stupid UCLA.,negative
I hate Paris Hilton.,negative
haha i love you ashley ur ahhh-mmmm-aaa-zzzz-ing!!!,neutral
I LOVE MY TOYOTA COROLLA S! Except...,positive
Some ugly Toyota wanna be Hummer Honda Element.....,positive
I HATE LONDON!..,negative
Funny that harvard was almost more stressful than MY AUDITION!,neutral
